# Date of production: 2025-08-22
# Produced by: Arthur Garreau
# Error propagation simulation with a Monte Carlo approach of 500 simulations,
# for the model of beam and diffuse estimations, with an input error of 10%. 
# The p-value correspond of a normality distribution test on the model output after each Monte Carlo simulatins.
# Location: 78.200318N 15.840308E
# The orientations used are : ['GHI', 'N_45', 'N_90', 'N_135', 'E_45', 'E_90', 'E_135', 'S_45', 'S_90', 'S_135', 'W_45', 'W_90', 'W_135']
# GENERAL RESULTS:
# Error model Diffuse = 1.72 % 
# Error model Beam = 1.55 % 
# % of p-value<0.05 Diffuse = 12.82 % 
# % of p-value<0.05 Beam = 34.69 % 
#[UTC]		[%]	 [%]	 [%]	 [%]
Timestamp	Error Diffuse	Error Beam	pvalue Diffuse	pvalue Beam
2024-05-09 15:00:00+00:00	0.003	0.03	0.738	0.591
2024-05-09 16:00:00+00:00	0.004	0.004	0.022	0.04
2024-05-09 17:00:00+00:00	0.003	0.006	0.518	0.004
2024-05-09 18:00:00+00:00	0.003	0.009	0.035	0.155
2024-05-09 19:00:00+00:00	0.002	0.008	0.001	0.189
2024-05-09 20:00:00+00:00	0.002	0.012	0.003	0.381
2024-05-10 06:00:00+00:00	0.003	0.118	0.302	0.407
2024-05-10 07:00:00+00:00	0.003	0.026	0.127	0.317
2024-05-10 08:00:00+00:00	0.006	0.001	0.694	0.0
2024-05-10 09:00:00+00:00	0.005	0.001	0.535	0.11
2024-05-10 10:00:00+00:00	0.006	0.002	0.815	0.839
2024-05-10 11:00:00+00:00	0.008	0.003	0.326	0.313
2024-05-10 12:00:00+00:00	0.005	0.001	0.275	0.426
2024-05-10 13:00:00+00:00	0.004	0.001	0.204	0.575
2024-05-10 14:00:00+00:00	0.005	0.002	0.318	0.5
2024-05-10 15:00:00+00:00	0.004	0.004	0.367	0.389
2024-05-10 16:00:00+00:00	0.003	0.006	0.247	0.953
2024-05-10 17:00:00+00:00	0.003	0.004	0.788	0.229
2024-05-10 18:00:00+00:00	0.003	0.004	0.051	0.445
2024-05-10 19:00:00+00:00	0.002	0.011	0.04	0.366
2024-05-10 20:00:00+00:00	0.002	0.01	0.0	0.133
2024-05-11 06:00:00+00:00	0.007	0.001	0.266	0.003
2024-05-11 07:00:00+00:00	0.004	0.002	0.124	0.478
2024-05-11 08:00:00+00:00	0.005	0.0	0.141	0.0
2024-05-11 09:00:00+00:00	0.013	0.003	0.495	0.423
2024-05-11 10:00:00+00:00	0.015	0.003	0.261	0.2
2024-05-11 11:00:00+00:00	0.005	0.002	0.268	0.127
2024-05-11 12:00:00+00:00	0.005	0.001	0.405	0.112
2024-05-11 13:00:00+00:00	0.004	0.02	0.311	0.365
2024-05-11 14:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-11 15:00:00+00:00	0.004	0.032	0.758	0.685
2024-05-11 16:00:00+00:00	0.004	0.118	0.147	0.067
2024-05-11 17:00:00+00:00	0.005	0.002	0.126	0.385
2024-05-11 18:00:00+00:00	0.003	0.007	0.152	0.056
2024-05-11 19:00:00+00:00	0.003	0.002	0.381	0.144
2024-05-11 20:00:00+00:00	0.002	0.011	0.044	0.977
2024-05-12 06:00:00+00:00	0.004	0.026	0.125	0.495
2024-05-12 07:00:00+00:00	0.004	0.004	0.022	0.204
2024-05-12 08:00:00+00:00	0.006	0.0	0.375	0.0
2024-05-12 09:00:00+00:00	0.005	0.001	0.279	0.116
2024-05-12 10:00:00+00:00	0.005	0.002	0.67	0.685
2024-05-12 11:00:00+00:00	0.014	0.004	0.975	0.978
2024-05-12 12:00:00+00:00	0.005	0.001	0.001	0.001
2024-05-12 13:00:00+00:00	0.005	0.0	0.412	0.0
2024-05-12 14:00:00+00:00	0.005	0.003	0.92	0.405
2024-05-12 15:00:00+00:00	0.004	0.012	0.793	0.679
2024-05-12 16:00:00+00:00	0.004	0.016	0.168	0.721
2024-05-12 17:00:00+00:00	0.004	0.013	0.725	0.144
2024-05-12 18:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-12 19:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-12 20:00:00+00:00	NaN	NaN	NaN	NaN
2024-05-13 06:00:00+00:00	0.004	0.031	0.156	0.821
2024-05-13 07:00:00+00:00	0.003	0.13	NaN	NaN
2024-05-13 08:00:00+00:00	0.004	0.025	0.087	0.614
2024-05-13 09:00:00+00:00	0.005	0.001	0.447	0.103
2024-05-13 10:00:00+00:00	0.005	0.002	0.328	0.299
2024-05-13 11:00:00+00:00	0.006	0.003	0.946	0.87
2024-05-13 12:00:00+00:00	0.01	0.003	0.57	0.544
2024-05-13 13:00:00+00:00	0.013	0.003	0.692	0.561
2024-05-13 14:00:00+00:00	0.009	0.002	0.138	0.014
2024-05-13 15:00:00+00:00	0.006	0.0	0.046	0.0
2024-05-13 16:00:00+00:00	0.015	0.002	0.851	0.832
2024-05-13 17:00:00+00:00	0.013	0.001	0.292	0.005
2024-05-13 18:00:00+00:00	0.01	0.001	0.021	0.0
2024-05-13 19:00:00+00:00	0.007	0.0	0.703	0.0
2024-05-13 20:00:00+00:00	0.005	0.001	0.001	0.0
2024-05-14 06:00:00+00:00	0.013	0.002	0.022	0.0
2024-05-14 07:00:00+00:00	0.009	0.001	0.516	0.031
