# Date of production: 2025-08-22
# Produced by: Arthur Garreau
# Error propagation simulation with a Monte Carlo approach of 500 simulations,
# for the model of beam and diffuse estimations, with an input error of 10%. 
# The p-value correspond of a normality distribution test on the model output after each Monte Carlo simulatins.
# Location: 78.200318N 15.840308E
# The orientations used are : ['GHI', 'N_45', 'E_45', 'S_45', 'W_45']
# GENERAL RESULTS:
# Error model Diffuse = 13.27 % 
# Error model Beam = 36.56 % 
# % of p-value<0.05 Diffuse = 4.24 % 
# % of p-value<0.05 Beam = 8.7 % 
#[UTC]		[%]	 [%]	 [%]	 [%]
Timestamp	Error Diffuse	Error Beam	pvalue Diffuse	pvalue Beam
2024-05-07 07:00:00+00:00	0.061	0.637	NaN	NaN
2024-05-07 08:00:00+00:00	0.065	0.396	NaN	NaN
2024-05-07 09:00:00+00:00	0.057	0.682	NaN	NaN
2024-05-07 10:00:00+00:00	0.068	0.596	NaN	NaN
2024-05-07 11:00:00+00:00	0.069	0.633	NaN	NaN
2024-05-07 12:00:00+00:00	0.054	0.715	NaN	NaN
2024-05-07 13:00:00+00:00	0.052	0.693	NaN	NaN
2024-05-07 14:00:00+00:00	0.054	0.589	NaN	NaN
2024-05-07 15:00:00+00:00	0.048	0.775	NaN	NaN
2024-05-07 16:00:00+00:00	0.056	0.592	NaN	NaN
2024-05-07 17:00:00+00:00	0.053	0.668	NaN	NaN
2024-05-07 18:00:00+00:00	0.057	0.651	NaN	NaN
2024-05-07 19:00:00+00:00	0.058	0.578	NaN	NaN
2024-05-07 20:00:00+00:00	0.057	0.607	NaN	NaN
2024-05-08 06:00:00+00:00	0.05	0.625	NaN	NaN
2024-05-08 07:00:00+00:00	0.062	0.527	NaN	NaN
2024-05-08 08:00:00+00:00	0.06	0.594	NaN	NaN
2024-05-08 09:00:00+00:00	0.065	0.566	NaN	NaN
2024-05-08 10:00:00+00:00	0.069	0.72	NaN	NaN
2024-05-08 11:00:00+00:00	0.059	0.754	NaN	NaN
2024-05-08 12:00:00+00:00	0.056	0.686	NaN	NaN
2024-05-08 13:00:00+00:00	0.06	0.645	NaN	NaN
2024-05-08 14:00:00+00:00	0.069	0.192	0.476	0.726
2024-05-08 15:00:00+00:00	0.075	0.175	0.636	0.365
2024-05-08 16:00:00+00:00	0.22	0.159	0.048	0.007
2024-05-08 17:00:00+00:00	0.233	0.162	0.333	0.644
2024-05-08 18:00:00+00:00	0.177	0.141	0.916	0.887
2024-05-08 19:00:00+00:00	0.127	0.111	0.775	0.409
2024-05-08 20:00:00+00:00	0.127	0.099	0.3	0.592
2024-05-09 06:00:00+00:00	0.115	0.17	0.467	0.31
2024-05-09 07:00:00+00:00	0.058	0.744	NaN	NaN
